"","Phi","Theta"
"2165",1.35015737249574,2.38696754898111
"2166",1.6221653299198,1.44648724357183
"2167",1.7722010817798,2.38686147918393
"2168",2.00674426627977,1.11433921739943
"2169",1.63822475958251,2.15692862796653
"2170",1.36233132204394,2.15131838521993
"2171",1.36425617895508,1.99872339452913
"2172",1.78970426050081,1.9429599723695
"2173",2.91278607975854,1.52648142860042
"2174",1.36059551454063,1.78732245997945
"2175",1.64867328209488,1.87550306333122
"2176",1.6225662364005,2.44491466532537
"2177",1.7626239558976,1.25004186577638
"2178",2.20019219767643,1.16804023439911
"2179",0.854560918335404,2.04290211745204
"2180",1.27258521579838,1.54886540328462
"2181",1.68713975392016,2.550275873375
"2182",1.25746018186326,1.68908409825777
"2183",1.85367633227143,0.947756652012033
"2184",1.56785465147578,1.31808423049417
"2185",1.93759579267873,1.85831110702985
"2186",0.676913729848241,2.30180861607897
"2187",1.72703391537347,1.98671423540587
"2188",1.31115448540635,2.02026305393239
"2189",1.61091370660809,1.62566416536075
"2190",1.95283155153703,2.10486757003073
"2191",0.992916667334258,1.96386912408146
"2192",2.52070804485582,2.06481885874864
"2193",1.23025527875327,1.38271342949148
"2194",2.11691713498417,2.574110698682
"2195",1.40580967944675,2.40523185682025
"2196",1.53561227917831,1.64607976323299
"2197",1.65485916439555,1.85989709640922
"2198",1.65631105520379,2.49191109283074
"2199",2.11475334260578,2.28522878785238
"2200",1.97616350210264,0.622327428932462
"2201",1.48089495471384,2.14362334412113
"2202",1.42286314818698,1.47014871980164
"2203",2.18205821708806,2.49208328634598
"2204",1.1630265660007,6.21918185698991
"2205",0.860393015812286,1.77916061950225
"2206",1.66240096330882,2.46121458025134
"2207",0.313694443418273,1.42684131725224
"2208",2.15308829393696,1.51901435847717
"2209",1.50275557614655,2.5078897939349
"2210",1.11205454388969,2.43994857126493
"2211",1.5717802782214,1.36078464806259
"2212",1.94241820831905,2.45724470702454
"2213",1.62694777441351,2.67056228882993
"2214",1.62003339987343,2.86890732213224
"2215",2.22078038077881,1.324094764563
"2216",1.9253422568243,0.731825821977532
"2217",1.41357620795456,2.4527054035514
"2218",2.3865412439714,2.69440831459446
"2219",1.63567494086128,2.2864332054269
"2220",1.20103469884729,1.14705174380731
"2221",1.79090726918869,1.66324648352449
"2222",2.91655961374356,0.740448737455072
"2223",1.59959517802007,2.14632143364414
"2224",2.20160848077082,1.19758504525558
"2225",2.3633728695388,1.72313672869247
"2226",1.11903624603201,1.42402081998086
"2227",1.98284893153486,1.48009449117619
"2228",1.13795476008854,1.8155576040036
"2229",1.51035601044489,2.23589014658516
"2230",1.64497808236379,1.58435272580466
"2231",1.31446981174345,1.11841833268139
"2232",1.65301089633691,0.738463954003959
"2233",1.38928555284662,1.70932059498944
"2234",1.75915286177464,1.9462605645371
"2235",1.44136007662476,1.86098838671855
"2236",2.16899412815692,1.60970939069597
"2237",1.76197033484916,1.48537896694907
"2238",3.03587655655066,6.27281536609411
"2239",2.10856748409961,1.71404012971872
"2240",1.24149007258199,2.07883189079755
"2241",1.13265083084859,1.54740858879482
"2242",1.62912771790281,2.34357811885859
"2243",1.51588098219358,1.36184876720534
"2244",2.38460082651112,1.73067107752397
"2245",2.18833190166073,1.51755781619268
"2246",1.96548511607724,1.86113780727536
"2247",2.12772218525478,1.19877482409255
"2248",0.84150865629747,2.29537116612098
"2249",2.15148138018663,2.49910363735961
"2250",1.01383838437209,1.98585766818263
"2251",1.65347238362017,1.31807506870695
"2252",1.69079888383254,2.46883403818511
"2253",1.59077805475996,2.54369257181075
"2254",1.99724483653832,1.94652963857221
"2255",2.19264512378851,2.44962530979702
"2256",1.96898761687114,2.55544882947442
"2257",1.64750643351625,1.19768751676513
"2258",0.76106435664738,1.84375698286936
"2259",1.44033985266294,1.12679573460087
"2260",1.34876299473045,2.02700713189565
"2261",2.11887003438507,1.19949532094897
"2262",2.20416139991399,1.00449588742409
"2263",1.9017880892914,1.69458603148138
"2264",1.61286410975281,2.20267743162833
"2265",1.77194670216009,0.630449785461745
"2266",2.35198247765425,5.84460591093009
"2267",2.29639228278802,0.896119978347069
"2268",1.82930310148243,0.80096356310607
"2269",1.48658818076352,2.31357303980615
"2270",1.93525390881928,1.50914412232318
"2271",0.941125623364187,2.06771222303773
"2272",1.45181169996011,2.27077488317057
"2273",0.855143475513888,2.32256640940561
"2274",1.55382114917877,1.59149693345275
"2275",1.38723245961832,2.21621130149013
"2276",1.19719065105479,0.859532423940702
"2277",2.49056981132439,0.782494191434917
"2278",1.39907279394128,2.02420147704549
"2279",1.82174579835362,2.3192596559375
"2280",1.41961178698628,1.74800619888149
"2281",2.2636247072494,1.62267574289367
"2282",2.27817506830019,1.83651415848575
"2283",1.71132143913156,2.06243158759303
"2284",2.09680457988268,1.65469205942377
"2285",1.34033364581774,2.71784460907496
"2286",1.36205709254561,1.40575936143397
"2287",3.00770035448458,2.22265919648295
"2288",1.26731303565495,1.21250550510717
"2289",1.46148594913641,1.22024132128048
"2290",1.72263431891653,1.53262044711764
"2291",1.7515592380739,1.33350148211033
"2292",1.62628805195281,1.78421732777674
"2293",1.14450568776654,2.73962692020349
"2294",1.50190477449813,1.52079393582255
"2295",1.5253122178559,1.98901680927298
"2296",1.60713554019976,0.676407130912939
"2297",1.41766813196403,1.82888847056237
"2298",1.72091644680307,1.92620987845159
"2299",2.10969669034749,2.39514634190321
"2300",1.32220632247545,1.9140181673108
"2301",2.08701530815168,1.33315077978405
"2302",2.38578758591674,1.85728411838239
"2303",1.81264864295269,1.91603132099501
"2304",1.91434627810173,1.69162161844393
"2305",1.66062167126256,1.6948017933983
"2306",1.06837294152085,2.63197368774331
"2307",1.68472748170941,1.81794290909114
"2308",1.83416748298953,3.12716808654234
"2309",1.05194721037953,0.991463574617298
"2310",2.59501742768446,1.66619235964534
"2311",1.33171659123537,1.32106822821144
"2312",2.2877596741579,2.12351549104335
"2313",1.38818870937351,1.25456027175106
"2314",0.936064272232952,1.65844683029783
"2315",1.68788845216811,1.65856664412851
"2316",2.13174717184119,2.47890965715852
"2317",1.5839387311991,1.24811505779985
"2318",1.3629347208749,1.76568385578919
"2319",1.36210658813624,1.7637297150994
"2320",2.04729937269802,1.56800955370516
"2321",1.50025605586466,0.956925806966862
"2322",1.64358947664629,1.70048940323902
"2323",1.35362892899307,2.02317560674647
"2324",1.33238476100472,1.43181165456608
"2325",2.08294080622144,2.06625657863427
"2326",1.69712554072404,0.991265837304377
"2327",1.41814339775029,1.58104224326854
"2328",1.59862755079669,2.21546236742999
"2329",1.70414678733461,2.28663317726741
"2330",2.16267957128974,2.0720845335654
"2331",1.00487346745779,1.78992645075004
"2332",1.3173088240496,1.80332451888538
"2333",2.3398168079141,2.05632934159895
"2334",2.58344695249603,1.89963253865633
"2335",1.59040977387482,1.65540954632311
"2336",1.54078354331129,2.36055031842213
"2337",2.10534463087832,6.06705545158852
"2338",1.77748444279,1.23436983099594
"2339",1.0525445347725,1.37751643676024
"2340",2.15484152327922,1.8569964440201
"2341",1.79272765023438,2.50484171837291
"2342",1.40748868665148,2.04785429001401
"2343",2.05380581859333,2.06958953982674
"2344",1.33137491021646,1.29820243422992
"2345",0.907224418304733,2.20911257367041
"2346",2.27457786274835,1.80179137571177
"2347",2.05819500634359,2.06935240928781
"2348",1.73249298330728,1.93323288934136
"2349",0.879831624489577,0.888180878723348
"2350",1.64192606913879,0.843101562518205
"2351",1.48467780456877,2.82297498176122
"2352",1.7622492562313,2.35451960947024
"2353",1.35630984380439,1.73955945004765
"2354",1.38949153303833,0.915400523478429
"2355",1.61594776910232,2.71737787995959
"2356",1.83538703302366,1.40797310572425
"2357",2.03929467254108,1.49637214151579
"2358",1.3433159899289,1.65815816766858
"2359",0.30343286912075,0.673921082654909
"2360",1.8281698107287,1.92696176802932
"2361",2.19124489457328,0.719990396028997
"2362",1.94513796026178,1.67510718223556
"2363",1.18556864585867,1.45711168377616
"2364",2.14221354972192,1.64546366275649
"2365",1.73403002797699,1.27160662047009
"2366",2.04127769133813,2.39860892403427
"2367",0.854202355787552,2.23314942843
"2368",1.92072672956409,2.33323346599224
"2369",1.62748989159353,1.7036973227692
"2370",1.20652613082316,2.88697694408897
"2371",1.3196605639781,0.962863125612422
"2372",2.37506502490842,1.1407784338518
"2373",2.26343465866407,1.66522865320445
"2374",1.58422979203437,1.34988076248255
"2375",1.26437957564825,3.02325583134435
"2376",2.43393681935957,1.4642992258159
"2377",2.56027355234843,1.78693771212163
"2378",0.731266997914525,2.76608169028927
"2379",2.61107101888032,2.5066226029486
"2380",1.89664620843666,1.29791039733899
"2381",2.29733127424916,1.38219824486881
"2382",1.78728208112298,1.65658366823339
"2383",2.00953859381307,1.4903429708873
"2384",2.57676586923692,2.62609974077075
"2385",1.05122198507634,1.17229146801688
"2386",1.37769452805973,2.04518323345132
"2387",2.39285756619743,1.50486881081246
"2388",1.94613258930037,2.0054184698312
"2389",2.11751736829138,1.20675856150861
"2390",1.90248117233933,1.72485655341624
"2391",1.47106760241959,1.95563050371564
"2392",1.74820107981148,1.29020339706787
"2393",1.84156490086193,1.71570164630281
"2394",1.79543839706457,1.05549258534111
"2395",1.09201328452676,2.10302507884135
"2396",1.40876059681445,2.1724938075579
"2397",2.28938353777703,2.52208040120375
"2398",1.26940751705448,0.789348293531323
"2399",2.22844123724475,1.86257469470039
"2400",2.5773452634122,1.25656308299203
"2401",2.40214024885119,5.42788612996821
"2402",1.28013462227981,1.57194228428873
"2403",1.60276418279834,2.65730629943361
"2404",0.890975731297278,1.16923732414186
"2405",1.06341830051351,1.96435976833454
"2406",2.11778036428655,1.78200038299808
"2407",1.75081752877964,1.28722045459804
"2408",2.66889218989268,2.10974909833246
"2409",1.60555979544332,1.75852173337169
"2410",2.4526745201853,2.0365485472423
"2411",1.91272989251571,1.97570405253796
"2412",1.91946519309025,1.87097634100633
"2413",2.07821566160525,1.36264410423282
"2414",2.24149552505657,1.51880471962066
"2415",2.1211060571815,1.77352481058575
"2416",2.31454841257986,2.06391300214028
"2417",1.82180293495313,1.56566013501274
"2418",1.6929491363646,1.09780368121365
"2419",1.51720819913781,1.8273655257784
"2420",1.15398565001837,2.04343982066572
"2421",1.49402459382632,1.87935788641899
"2422",1.73343311708238,2.02016781608386
"2423",1.86718611912787,0.835996675763016
"2424",2.19853606249659,1.79443237868079
"2425",1.08641653397591,1.15087426587717
"2426",1.18987459174051,2.02476174316022
"2427",2.5235389740444,2.02481698301284
"2428",1.81918114541659,1.81356716996514
"2429",1.62081857517932,1.86436063790608
"2430",2.35800947313599,1.58042254205196
"2431",2.96524090493734,1.24578713871174
"2432",1.51520773593252,2.18780065491861
"2433",1.17777435097606,2.41572154515366
"2434",1.40113422780411,0.783198725806316
"2435",1.89316333399968,1.87351146345841
"2436",0.963954355289075,1.20454709410676
"2437",1.70428360824463,1.01892305740426
"2438",1.58056649793324,1.50812728588658
"2439",1.64330113009112,1.03676190953157
"2440",1.75759111594323,2.00049131646809
"2441",2.07432198872529,2.13651078638567
"2442",2.45345208034044,2.23506128510084
"2443",2.57561828972887,1.64017691031922
"2444",2.15145613097146,2.07080713510978
"2445",1.47919882879396,2.03902410825093
"2446",1.71594479702205,0.501042389290111
"2447",2.59801480995763,1.13336613096788
"2448",1.64237816535712,0.896186528875669
"2449",0.31747130904472,3.70387570296265
"2450",1.69433482053868,1.69967795413331
"2451",1.62259827664286,2.02291236132518
"2452",1.91710414421466,1.89279941203314
"2453",1.55060905152008,2.58158770980593
"2454",1.37635121908174,2.42075318217496
"2455",1.459197444098,1.87756665060377
"2456",2.7021465731445,1.81381764460097
"2457",1.36291412325858,1.57837134625817
"2458",1.27008702438551,1.05677112159518
"2459",2.68926675453825,2.40876011536013
"2460",1.49193228181539,1.3883050788469
"2461",1.26419950345326,0.598562514746576
"2462",1.22332046117241,1.6338797370264
"2463",1.89558834128184,1.96171690728474
"2464",1.83530925194683,1.84588065304535
"2465",1.88365097395425,1.55448511596622
"2466",1.61603040005113,1.02729776590266
"2467",1.96093802024379,1.4517159087146
"2468",2.39663696970141,1.91786238405345
"2469",2.11563922484449,2.09519061515593
"2470",1.0373883788792,1.28376247318778
"2471",1.77128701102608,0.960755552416501
"2472",2.20995130755791,1.32001337021399
"2473",1.40933233812295,1.79382089220269
"2474",0.636846053878097,1.82310434719768
"2475",1.66585286155556,2.37546394270489
"2476",1.83130802282888,1.41214077277535
"2477",2.17396951313673,1.70121047096593
"2478",2.06652369369071,1.63436456551238
"2479",1.70737331219322,1.57082750362797
"2480",2.26930536126599,2.68090859355179
"2481",1.71048502025339,0.960685997462449
"2482",1.59043228623845,2.27544140305022
"2483",1.73841094975694,1.28008335217317
"2484",1.91093966209203,1.5749937686966
"2485",1.84880647523669,1.15185438047224
"2486",1.63102495466101,1.29520516999685
"2487",1.38150870305804,1.15919669707272
"2488",0.983627829806681,2.48400883695988
"2489",1.94617871745863,1.78420909586181
"2490",0.938729747044738,1.75064126959145
"2491",2.52081430541115,2.28975135936555
"2492",0.635060529747178,1.12990842311153
"2493",1.75506051190378,1.0883316485263
"2494",1.35139012057966,1.48065764912725
"2495",1.44496697429279,2.14894649869694
"2496",2.07193744415049,1.61334210346269
"2497",1.31397324924179,2.00602272309935
"2498",1.95615709683794,1.95417629855373
"2499",2.66404745218442,2.57490645730863
"2500",1.76354085103856,0.892114608855663
"2501",1.21268984876277,1.58629143127481
"2502",2.56114869739846,2.61355620584744
"2503",1.82532382806666,1.68722556685357
"2504",1.06493960650526,1.63789463904449
"2505",1.83724605011174,2.12014622011231
"2506",2.20055509119987,1.49928563197496
"2507",0.919238373880897,1.18334562728572
"2508",1.31957413177632,1.06523697207101
"2509",1.68696014896266,1.39618484407864
"2510",2.2900160208466,1.68018469476267
"2511",2.18675350097529,2.21803009751157
"2512",1.79069133441904,2.58023756225469
"2513",1.64821148679166,1.13567026971174
"2514",1.23292419049053,2.66141734724839
"2515",0.984479671652613,1.49587269965255
"2516",2.52404995318901,1.21935917917417
"2517",0.78390565724599,0.35028215152282
"2518",1.6826814391338,1.4453274619285
"2519",2.75708577951136,1.9609981491368
"2520",1.65731808630656,2.297850736742
"2521",1.36743676465095,1.18678438292796
"2522",1.54823099512274,2.35422286498502
"2523",2.04622413482072,1.80543942179352
"2524",2.11260853523433,1.89607032145453
"2525",2.24496281882345,1.95279470725922
"2526",1.51066846802266,1.88393275421031
"2527",2.16121849433947,1.57842239310026
"2528",1.57492469298321,0.530188768823178
"2529",1.96435747290859,1.59023956461539
"2530",2.23984387803623,2.05485356221677
"2531",1.90896393868494,2.28564068093567
"2532",2.12087506824322,2.21334239903458
"2533",1.46708295298561,1.32625276600983
"2534",1.68230203935493,1.43199807429549
"2535",1.99379789910119,1.02499313938679
"2536",1.56600122126022,1.38309683442354
"2537",2.12886657118811,2.47423778297559
"2538",1.43026653928362,1.93916994882138
"2539",2.44635379581842,0.211835348251206
"2540",2.44990650584622,1.98354303580558
"2541",1.8836209220384,1.4182943440862
"2542",2.04986703254856,2.44699354788278
"2543",1.76827952397915,1.5026737450879
"2544",1.15187066274951,1.90192110126256
"2545",0.785972780820649,1.35758315437055
"2546",2.40760948456645,1.99276038963984
"2547",1.64773047076861,0.894673119386276
"2548",1.96205664169274,1.16888238581698
"2549",1.73349311448663,1.25353161743106
"2550",1.7170692118638,1.3081793480662
"2551",1.48310856434525,1.47460379468904
"2552",1.33786672169073,1.98556818415812
"2553",1.11630453813421,2.57398561024315
"2554",2.16455193549693,1.49545481040333
"2555",1.93299875225718,1.30199775786455
"2556",1.55040853493947,1.31151448452561
"2557",1.72589918085523,2.13637091132621
"2558",2.42041415685381,1.565125497678
"2559",0.997892905623982,4.49648465205288
"2560",1.6884119408456,1.09920470777158
"2561",1.58137797033639,1.96079041309219
"2562",1.43327545043808,2.15630012437887
"2563",1.61280974622418,1.56746240049795
"2564",1.45487490386446,1.79028032230186
"2565",1.37000886048178,2.64383418998226
"2566",1.6532368849191,1.84746909609883
"2567",1.51779753689501,2.89820699340381
"2568",2.30160169526666,1.66712664272211
"2569",1.91616418967984,2.54003887114654
"2570",1.00847973480037,2.18821072945281
"2571",1.37512268870781,2.38235823220295
"2572",1.65337447633261,1.58989521226773
"2573",1.71235826406334,1.29986270458166
"2574",1.22056687222944,2.12325946937512
"2575",1.58389896023893,0.393410548061772
"2576",1.6835577977645,2.58664309832576
"2577",1.43611266273239,2.56838833371516
"2578",1.62893694647618,1.84689212072244
"2579",2.23693232568986,1.33009516168047
"2580",1.69768901043996,1.54193219026519
"2581",2.40529081437611,1.47992786896044
"2582",1.24342412351557,1.5681743243966
"2583",0.985142632230267,2.08913048569738
"2584",1.42547296319368,2.74249171216231
"2585",1.79361489993005,0.507686884788349
"2586",1.54571664375233,1.66210632454354
"2587",1.47603416867686,2.23517113362867
"2588",2.08617198680757,1.86002968374834
"2589",1.87747925997021,1.44903502197765
"2590",1.43595300553213,1.61663063394755
"2591",1.52153658401105,1.26043438503201
"2592",2.30691364844912,1.04932976858663
"2593",1.48307785796099,1.96310723304855
"2594",2.21309288015954,1.36300569244732
"2595",1.78746977209425,1.06989786193306
"2596",1.20260230248715,1.67869708257463
"2597",1.05130457124656,1.8591194755164
"2598",2.55154275725349,0.149069427755784
"2599",2.03534150363449,1.86764284434539
"2600",0.987501241042012,1.65232410315588
"2601",2.62026738074816,1.50762936389
"2602",2.63358301981159,1.08863040447622
"2603",1.88369170511626,2.10463607871721
"2604",1.26644032357856,2.36591092600827
"2605",2.25390210929888,0.889273864532128
"2606",1.75841271046423,1.74007718645865
"2607",2.01309697867838,1.80490735459033
"2608",1.88159456343222,2.0637610195918
"2609",1.89007666403442,1.64210891036376
"2610",1.91823764049079,1.80701793265963
"2611",1.66520691445236,2.25185562301967
"2612",1.05268462102662,1.86705764717871
"2613",1.9793081728873,1.30752010957755
"2614",1.91421568213877,1.68205317912467
"2615",1.12549211985317,0.933486604008737
"2616",1.94905772744317,1.68536353496256
"2617",1.80050662392806,1.44193348337024
"2618",1.55597992595463,1.89122241844327
"2619",2.63742102384153,2.46053694133107
"2620",1.47781951590608,1.5975804550661
"2621",2.18501284959345,2.25278095805254
"2622",1.52985149852343,1.74821260375471
"2623",1.3909159181393,1.60719839365834
"2624",2.37269671471585,2.22249876410645
"2625",1.62214834390075,2.1749025048173
"2626",1.47719706338047,2.27259809019688
"2627",1.59199613967858,1.80764375777733
"2628",1.38543251203267,2.3483344018395
"2629",0.480392822104247,1.18840110926567
"2630",1.85859201752058,0.894745420687235
"2631",1.93079478363294,1.57083527666264
"2632",1.36832647660988,2.74742510188173
"2633",2.27398162359094,1.25815714917212
"2634",2.01267007773207,1.51941051619134
"2635",2.34608481353394,2.06010962437808
"2636",1.42014458442493,2.01143365723065
"2637",1.11243973988939,1.17022005548517
"2638",2.01774631678685,2.36546877086371
"2639",1.5627572333293,1.4850834469117
"2640",0.838623402276198,2.09201577524707
"2641",1.83038394656398,1.25381039914392
"2642",1.76319050218779,1.78500680028664
"2643",1.87909046227865,2.29773488034356
"2644",1.40442408497647,1.34032977477878
"2645",1.66307190796384,2.48808514011608
"2646",1.74801062765382,1.38831618602339
"2647",1.87047766752075,1.33468039129899
"2648",0.28165745619591,0.448632461594926
"2649",1.93561784313616,1.34432753457891
"2650",2.29314830667657,1.27301479811942
"2651",1.96350781898312,1.84482167133937
"2652",1.52810334315122,1.62365935329502
"2653",1.13516791544518,2.61981697438847
"2654",1.42371653257292,1.09540551894889
"2655",2.05655499331224,2.5137489462874
"2656",1.53860176016394,1.07931398728833
"2657",1.33109986767269,1.86661351237975
"2658",2.01206931029247,1.6803522626806
"2659",2.11573841586438,1.72857553908987
"2660",1.29107884465311,1.70477709559082
"2661",2.10041708012005,1.6105333168718
"2662",1.70067761017274,1.17033078228127
"2663",1.79133125723323,2.07385071941638
"2664",1.56971870773279,1.770985247468
"2665",2.36431776831668,1.434130021476
"2666",1.04339399235708,1.62639710482287
"2667",1.80630228957506,1.52482968960229
"2668",0.946908200669844,1.35966110468833
"2669",1.2488244886781,1.82012669946682
"2670",1.079510675523,2.34071600015371
"2671",1.60230502062955,1.69258123121757
"2672",1.1448749822708,1.74754959725791
"2673",1.50477752365929,2.59156222033078
"2674",2.52422802730645,2.50135840698459
"2675",1.14463163553328,2.3532631678977
"2676",1.50577170093999,1.7624936780691
"2677",1.77348813472509,1.76710788609764
"2678",1.95213105246292,1.70657410777499
"2679",1.24944327827713,2.80895288184756
"2680",1.50082179157091,1.78856267212188
"2681",1.27243736580636,1.59251571800365
"2682",1.47043193236154,1.47680505660527
"2683",1.80271771867327,1.91594124534267
"2684",1.61162084671951,1.69088116541198
"2685",1.18751005752432,2.16125849846212
"2686",1.51670677519703,1.39910178607791
"2687",1.57299484169374,1.52919363067711
"2688",1.00827522309043,1.57943979547902
"2689",1.93496596526157,2.0004775200862
"2690",0.958054649227489,0.872273449311819
"2691",0.36371078459038,2.0827458852198
"2692",1.92864485846693,0.931599680196375
"2693",1.4764326322393,2.43137903349258
"2694",2.22841319965738,1.73857487265546
"2695",1.09772210886193,1.68918159502495
"2696",1.83716314480197,1.85739062078998
"2697",1.33977087928113,1.02062586631383
"2698",1.75861198635102,2.01605866067173
"2699",2.02560600519085,2.27384577601423
"2700",1.36495961941444,1.31419119713725
"2701",2.15488127341634,1.58820415097393
"2702",1.55049454691253,2.33922897992284
"2703",2.07480509883715,1.54423179208807
"2704",2.32334433443445,1.48346118524897
"2705",1.04062197284637,1.72788692299377
"2706",1.65458254416315,2.09537940749784
"2707",1.94964535912724,1.19064136746416
"2708",1.60726343711102,1.24190185621004
"2709",0.91432344983108,2.23492168231782
"2710",2.04692318568455,1.14708036581502
"2711",1.31362954811125,1.86487563770254
"2712",2.0997761201309,1.87443082453303
"2713",2.00103878976507,1.72461340226273
"2714",2.01356792887035,1.50689865824148
"2715",1.88130602364238,1.82245886706803
"2716",1.56920677854857,2.61702376494391
"2717",1.60429846461868,1.60504769031857
"2718",1.76784839325334,1.96661067679473
"2719",2.66516352730527,1.54186828091123
"2720",1.31571869946001,1.59390687051828
"2721",1.48992989536268,2.82170133639679
"2722",1.26753517812956,1.53971706704329
"2723",2.07812448387821,2.12912010054687
"2724",2.19674481194647,2.93722612810549
"2725",1.71420953125405,1.54235933401719
"2726",2.18754999661711,0.886499459047079
"2727",2.45591075677602,1.14679179733104
"2728",1.87658409279402,1.68898576262497
"2729",2.23529322467006,2.67269742986498
"2730",1.49535909119123,1.13109747022143
"2731",2.11482108753395,2.28539800344134
"2732",1.98393495024067,1.4413799878655
"2733",1.91639188661291,1.58272792366498
"2734",1.64957164371899,1.6745524492789
"2735",1.31630192767883,1.16826154607187
"2736",1.48925074891421,1.7539203508263
"2737",1.68817123930964,1.02671088578546
"2738",1.71821094645814,1.07507857229403
"2739",1.62550348233444,1.74042703989489
"2740",1.3838083961036,1.65289112516346
"2741",2.09873799655835,1.91299238599221
"2742",2.28572215389837,0.721249800804565
"2743",1.8243541388494,0.946125316715554
"2744",1.63328621234446,2.12051218624941
"2745",2.16247383401813,1.28260302627866
"2746",1.14787161200332,1.73274768511603
"2747",1.73796976523647,1.34268118166495
"2748",1.90770862232238,1.7945853922095
"2749",1.03860247297115,1.84549461952194
"2750",1.13250290612791,1.73677748697942
"2751",1.14911891826441,1.1754446346596
"2752",1.28682292210201,1.11148713195346
"2753",2.09169627970323,1.57056032405549
"2754",1.68679419740784,1.98280322184872
"2755",1.88979312508147,1.70875758466666
"2756",1.81384358913695,1.93827465429498
"2757",1.34810506310857,2.57756457614118
"2758",2.07086932020812,3.05613160892506
"2759",1.35461749480603,2.08675513538118
"2760",1.46908830352633,2.48282670950807
"2761",1.81366378705564,1.44984953999001
"2762",2.0296834029274,2.49163061614356
"2763",2.58779213302762,1.87289222921725
"2764",1.85600684229588,1.16755628526815
"2765",1.51274562399673,2.25452229110736
"2766",1.38411776266461,0.594930555128557
"2767",2.04917533244061,1.33221523120563
"2768",1.35000056099198,2.2680825002461
"2769",1.96189288914836,1.45857409293058
"2770",1.22056696634617,2.11949794250868
"2771",1.48104458026406,2.11698035856182
"2772",1.46255811585312,1.67425133975496
"2773",2.14311335904942,1.96765691179438
"2774",0.955102894850898,0.474068202459625
"2775",1.13585439069443,2.06229945833993
"2776",1.732611273048,1.16108894510827
"2777",2.04982421892821,1.54966897553576
"2778",2.00937448969514,1.93871317068437
"2779",1.41591266326675,2.60834037223804
"2780",0.706373542687062,2.12838025688795
"2781",1.89816572180236,1.95633096194187
"2782",1.55727431391988,2.16211142044156
"2783",2.00053145631418,2.75053468979868
"2784",1.64693129803822,2.45120307231057
"2785",2.24291471096081,1.55492590335906
"2786",1.33703580585702,0.974502226316497
"2787",2.40467831463733,2.21430565419293
"2788",1.76401107765228,2.350079312113
"2789",0.932566318332338,2.56244434260859
"2790",2.12730916578365,2.03500874566267
"2791",1.06294590192033,1.22095575534529
"2792",0.890928083822244,1.39585859481402
"2793",1.48613987438983,1.91404518413292
"2794",1.01877843164191,2.68318043884957
"2795",2.26632878947706,1.20108159570047
"2796",2.25008397732063,1.27704362011205
"2797",1.78388142051068,1.29728740536063
"2798",1.6181209486204,2.19540537006283
"2799",1.73737482049897,2.42937904184988
"2800",1.81027302043827,1.59752101963223
"2801",1.90891065808341,2.06055903342289
"2802",2.04952423011532,2.78199025771254
"2803",2.16130482966253,1.35904617195816
"2804",2.09284720526435,3.13816631414099
"2805",1.59595640719656,2.03948088937951
"2806",1.82934224041353,1.89761157046765
"2807",0.681202750612128,1.27376234346685
"2808",1.63382581914599,1.85260520868415
"2809",2.03189387961486,1.35194536535311
"2810",1.32257718564356,1.33930442247842
"2811",1.65894294049138,1.37312288200153
"2812",2.37969617468595,2.35754513149399
"2813",1.67339062450215,1.31014784878577
"2814",1.90497276657465,2.36450291528334
"2815",1.29732337675492,2.07364888976373
"2816",1.55106660389836,2.27108941200009
"2817",0.866437393559612,1.37712794411875
"2818",2.01682675618174,0.742326564931827
"2819",1.91663551766865,1.56166587471897
"2820",2.98811532174495,2.46632944827996
"2821",1.41050650776001,2.05042024485999
"2822",1.92661847196894,1.82604119176561
"2823",2.06074345983099,1.79101157438536
"2824",1.33636670975187,2.59690714913246
"2825",1.55622249813377,2.07066006451889
"2826",0.708560304342052,2.20571633805886
"2827",1.91087544263364,2.42970969810929
"2828",2.05480321862079,2.49315718008342
"2829",2.05624351307513,2.23238435347926
"2830",1.19756128752641,0.483753509649964
"2831",1.92324437457775,1.33239029046047
"2832",1.5732003532257,1.97719717881844
"2833",1.45267801540073,1.84480059330847
"2834",0.964241872607776,1.87824240917478
"2835",1.68874803092885,2.05990923430414
"2836",1.98459468239659,2.28683052486115
"2837",1.6570763688065,1.18134559888173
"2838",1.44349336367154,2.03226347076237
"2839",2.25576738837906,2.00020525559708
"2840",2.10362725332877,1.55157207868464
"2841",1.27802214718728,2.04395245124646
"2842",1.47827888923589,1.96126634131767
"2843",2.4545212727067,3.286856625859
"2844",2.15523836219169,1.66019682587733
"2845",1.66035003426409,2.38286256001686
"2846",1.32485293639032,1.77813961583128
"2847",1.74935234078001,1.7337211670152
"2848",2.55865596019011,2.11286052456271
"2849",1.8233027367815,2.14637028920449
"2850",2.44888239999205,2.29469613560424
"2851",1.55868460607134,1.82175300919206
"2852",0.634839767822693,1.82554957104602
"2853",1.57241382900221,2.2795557315424
"2854",1.85634324038152,1.24317437644587
"2855",1.74800896922655,2.08256352771576
"2856",1.45122310183567,1.30653814998797
"2857",1.98714873796511,1.80129641375686
"2858",1.77277062283313,2.99651296206146
"2859",2.44030145164025,0.207133430369963
"2860",1.52822474228033,1.79490301467096
"2861",1.80692020550591,2.05559176250836
"2862",1.80381457684645,1.89536558087317
"2863",2.53116209836943,0.659115635624995
"2864",1.6259222089365,2.45526678221537
